53396,3.2384e+06,5.3893e+06,1.0074e+07,5.6084e+06,9.4108e+06,5.9672e+06
55275,3.906e+06,5.7631e+06,9.3261e+06,6.3955e+06,7.2509e+06,6.83e+06
36969,2.9310e+06,5.2425e+06,7.0623e+06,5.2785e+06,6.3208e+06,5.442e+06
1.3211e+05,6.7657e+06,6.5631e+06,1.4197e+07,6.9502e+06,9.9615e+06,7.1973e+06
5.9012e+05,2.4996e+07,1.3422e+07,6.9632e+07,1.6008e+07,3.2549e+07,1.4486e+07
15199,5.5824e+06,5.9158e+06,5.8189e+06,9.8381e+06,5.6986e+06,7.267e+06
1.2474e+06,4.8429e+07,2.2324e+07,2.2462e+08,2.9997e+07,5.6865e+07,2.8516e+07
2.9057e+05,1.3458e+07,8.0888e+06,3.1781e+07,1.0046e+07,1.5294e+07,9.8038e+06
2.4096e+05,1.0209e+07,7.9013e+06,2.5437e+07,8.8478e+06,1.3924e+07,8.9177e+06
80290,4.6846e+06,5.9133e+06,1.7122e+07,6.5941e+06,8.4306e+06,6.3038e+06
55275,3.906e+06,5.7631e+06,9.3261e+06,6.3955e+06,7.2509e+06,6.83e+06
595,3.7455e+06,5.1925e+06,7.1396e+06,4.9865e+06,7.1101e+06,5.2361e+06
1.9432e+05,7.9458e+06,7.2076e+06,1.396e+07,7.9632e+06,1.1577e+07,8.1728e+06
41896,3.3344e+06,5.3894e+06,7.2545e+06,5.4044e+06,6.3893e+06,5.3634e+06
243,3.3253e+06,5.0495e+06,7.1e+06,5.1631e+06,6.9094e+06,5.4185e+06
5.6762e+05,2.548e+07,1.2608e+07,9.5588e+07,1.6436e+07,3.2388e+07,1.4884e+07
36988,2.9288e+06,9.2109e+06,8.5552e+06,6.6523e+06,6.5486e+06,5.3978e+06
25175,3.3788e+06,6.3587e+06,6.7689e+06,5.1549e+06,5.7563e+06,5.0648e+06
26031,2.8838e+06,4.8218e+06,1.1651e+07,5.2547e+06,9.6022e+06,5.1992e+06
5.2203e+05,1.9143e+07,1.0925e+07,2.3879e+07,1.2686e+07,2.144e+07,1.29e+07
1.0725e+06,4.1564e+07,1.8614e+07,5.8278e+07,2.2022e+07,4.5084e+07,2.6031e+07
9.6915e+05,5.9199e+07,1.8299e+07,1.6393e+08,2.5019e+07,4.7335e+07,2.2297e+07
5.4396e+05,4.2708e+07,1.3599e+07,5.1646e+07,1.616e+07,3.1143e+07,1.5028e+07
26031,3.2374e+06,5.0741e+06,6.3068e+06,5.119e+06,5.7159e+06,4.9814e+06
1.2731e+05,6.0883e+06,6.6424e+06,1.5926e+07,7.2513e+06,9.653e+06,7.5392e+06
3.6969e+06,1.4652e+08,5.9631e+07,2.1462e+08,7.2306e+07,1.5522e+08,7.3685e+07
283,6.1526e+06,5.6953e+06,1.1578e+07,5.8117e+06,9.6783e+06,5.98e+06
5022,1.672e+06,4.605e+06,5.3459e+06,4.8083e+06,5.054e+06,4.7829e+06
1.0886e+06,4.6419e+07,2.3974e+07,1.834e+08,2.996e+07,5.5619e+07,2.5541e+07
3.0248e+05,1.3927e+07,9.1951e+06,2.8447e+07,1.0386e+07,1.608e+07,1.067e+07
5.2651e+05,3.1142e+07,1.4168e+07,7.4094e+07,1.7098e+07,3.0141e+07,1.6061e+07
2.9565e+05,1.1884e+07,9.2716e+06,3.0364e+07,1.0227e+07,1.6348e+07,1.0333e+07
5.5638e+05,2.5391e+07,1.2753e+07,8.8956e+07,1.6493e+07,3.108e+07,1.4987e+07
5.5768e+05,1.8443e+07,1.1957e+07,2.7815e+07,1.3397e+07,2.3683e+07,1.3611e+07
3.288e+05,1.1992e+07,8.9527e+06,1.8178e+07,9.8545e+06,1.5869e+07,9.9452e+06
19568,2.7068e+07,1.1115e+07,3.237e+07,1.1123e+07,3.1472e+07,1.1194e+07
2.5634e+05,1.0915e+07,8.2627e+06,4.6502e+07,9.6547e+06,2.0744e+07,9.2022e+06
1.8339e+06,9.2123e+07,3.8226e+07,1.905e+08,4.5372e+07,9.9734e+07,4.3378e+07
1.9581e+06,1.0077e+08,3.4008e+07,1.6282e+08,4.264e+07,1.0079e+08,4.1156e+07
8.8898e+05,1.1714e+08,4.9348e+07,1.7839e+08,4.3477e+07,1.2317e+08,4.2542e+07
5.9012e+05,2.4996e+07,1.3422e+07,6.9632e+07,1.6008e+07,3.2549e+07,1.4486e+07
4002,1.571e+06,4.6627e+06,5.112e+06,6.3399e+06,5.1954e+06,6.148e+06
2.4875e+07,1.041e+09,3.2409e+08,3.1272e+09,4.5808e+08,9.6854e+08,4.2366e+08
5.8132e+05,1.9235e+07,1.202e+07,2.8305e+07,1.3696e+07,2.4311e+07,1.3981e+07
1.3211e+05,5.8519e+06,6.5537e+06,2.2054e+07,7.3434e+06,9.7804e+06,7.0282e+06
1.1679e+06,3.7457e+07,2.0385e+07,5.4339e+07,2.4062e+07,4.2079e+07,2.3307e+07
1.8154e+06,1.0372e+08,2.8796e+07,2.0997e+08,4.6636e+07,8.4122e+07,3.5127e+07
86717,4.9086e+06,5.9063e+06,1.3344e+07,6.2463e+06,8.6117e+06,6.3265e+06
75896,4.139e+06,5.7091e+06,1.376e+07,5.9937e+06,8.1647e+06,5.9556e+06
6.171e+05,2.7665e+07,1.3402e+07,1.009e+08,1.7507e+07,3.3338e+07,1.5975e+07
3.6385e+05,1.3611e+07,1.0003e+07,2.8154e+07,1.32e+07,1.7434e+07,1.7772e+07
28363,2.7131e+06,5.2534e+06,7.0884e+06,5.2451e+06,6.1469e+06,5.4342e+06
1.8154e+06,7.8923e+07,3.0862e+07,1.17e+08,3.5509e+07,7.1766e+07,3.509e+07
86717,4.9086e+06,5.9063e+06,1.3344e+07,6.2463e+06,8.6117e+06,6.3265e+06
6.7199e+05,3.3345e+07,1.5581e+07,5.4062e+07,1.7804e+07,3.1897e+07,1.813e+07
2.4243e+05,1.1377e+07,7.9612e+06,2.5614e+07,8.8756e+06,1.4065e+07,8.9747e+06
1.1768e+05,6.1005e+06,6.3271e+06,2.3227e+07,7.3877e+06,9.873e+06,7.0743e+06
3.6969e+06,1.4195e+08,5.641e+07,2.2742e+08,7.0832e+07,1.3993e+08,6.9686e+07
22303,2.3748e+06,4.8721e+06,7.5865e+06,5.2678e+06,5.7531e+06,5.5062e+06
2.0923e+05,8.8976e+06,8.0917e+06,2.3341e+07,8.5252e+06,1.2832e+07,8.4731e+06
1.2524e+05,7.6671e+06,6.3605e+06,2.1456e+07,7.1826e+06,1.0801e+07,7.2267e+06
4.3258e+05,1.6514e+07,1.0863e+07,3.8455e+07,1.2589e+07,2.0868e+07,1.2504e+07
1.1573e+06,4.8054e+07,2.0547e+07,1.1462e+08,2.7918e+07,6.0972e+07,2.4346e+07
1.1679e+06,4.0895e+07,2.7786e+07,7.6984e+07,3.6008e+07,4.5911e+07,3.4353e+07
1.6548e+05,8.5484e+06,6.8639e+06,2.6701e+07,7.9768e+06,1.1638e+07,7.7045e+06
18867,2.1098e+06,4.8088e+06,6.0955e+06,4.724e+06,5.3244e+06,4.9377e+06
42448,3.1629e+06,5.3021e+06,8.7262e+06,5.3695e+06,8.0074e+06,5.3802e+06
4.6929e+05,2.1284e+07,1.1379e+07,7.8467e+07,1.476e+07,2.6366e+07,1.3426e+07
38296,2.7421e+06,5.1008e+06,7.1844e+06,5.2627e+06,6.1688e+06,5.624e+06
6.8097e+05,1.0166e+08,3.4688e+07,1.3112e+08,3.6474e+07,9.7805e+07,3.5121e+07
3.2434e+05,1.4261e+07,9.6425e+06,6.055e+07,1.1451e+07,1.8888e+07,1.0813e+07
2.7327e+05,1.7321e+07,8.9301e+06,3.3746e+07,1.0672e+07,1.6371e+07,1.0994e+07
2.6648e+05,2.3454e+07,8.7358e+06,2.7266e+07,1.0249e+07,1.6831e+07,9.6886e+06
5.7624e+05,2.6686e+07,1.3171e+07,9.292e+07,1.7235e+07,3.1448e+07,1.7408e+07
5.2203e+05,2.2833e+07,1.1828e+07,4.9427e+07,1.5043e+07,2.9803e+07,1.3528e+07
65240,3.5784e+06,5.6191e+06,7.895e+06,5.9218e+06,7.1905e+06,5.9363e+06
9767,1.9471e+06,4.7181e+06,5.8762e+06,5.1295e+06,5.2973e+06,5.3312e+06
5.763e+05,2.7045e+07,1.2029e+07,6.9784e+07,1.5127e+07,2.5951e+07,1.4678e+07
1.0796e+06,2.5867e+08,7.2547e+07,2.8595e+08,7.6599e+07,2.3744e+08,7.5282e+07
1.1954e+06,4.3908e+07,1.943e+07,1.0115e+08,2.5088e+07,4.3743e+07,2.4841e+07
4.877e+05,2.1578e+07,1.547e+07,5.3895e+07,1.6302e+07,2.6795e+07,1.5672e+07
84900,4.1701e+06,5.9342e+06,8.35e+06,6.0099e+06,7.746e+06,6.2516e+06
80612,5.1764e+06,5.9615e+06,1.6406e+07,6.5479e+06,9.6714e+06,6.2753e+06
9.7932e+05,5.4419e+07,1.9022e+07,4.8525e+07,2.3006e+07,4.0447e+07,2.2861e+07
7.6165e+05,3.3356e+07,1.5298e+07,1.3156e+08,2.0434e+07,4.5383e+07,1.8611e+07
2.4096e+05,1.0209e+07,7.9013e+06,2.5437e+07,8.8478e+06,1.3924e+07,8.9177e+06
6.1505e+05,2.7311e+07,1.3253e+07,1.0217e+08,1.7545e+07,3.3554e+07,1.5754e+07
1.0665e+05,6.1071e+06,6.2515e+06,1.7053e+07,6.6293e+06,9.6841e+06,6.6381e+06
3.325e+05,1.2953e+07,9.466e+06,2.9086e+07,1.0444e+07,1.7489e+07,1.0597e+07
5.8914e+05,4.0601e+07,2.0008e+07,1.063e+08,1.6935e+07,3.0083e+07,1.5402e+07
3.6576e+05,1.3938e+07,9.9378e+06,5.3517e+07,1.1546e+07,1.8726e+07,1.1224e+07
3.4287e+05,1.3999e+07,9.9779e+06,3.9446e+07,1.154e+07,1.8081e+07,1.1093e+07
43860,4.0136e+06,5.4682e+06,7.0552e+06,5.2853e+06,7.0939e+06,6.8394e+06
1.0525e+06,5.0237e+07,1.8523e+07,1.409e+08,2.5201e+07,5.2232e+07,2.2894e+07
1.1573e+06,4.8054e+07,2.0547e+07,1.1462e+08,2.7918e+07,6.0972e+07,2.4346e+07
15011,2.0607e+06,4.7363e+06,6.14e+06,4.8681e+06,5.8371e+06,5.144e+06
98192,4.944e+06,5.9989e+06,1.2247e+07,6.8301e+06,8.5088e+06,6.7756e+06
5.9264e+05,2.7125e+07,1.334e+07,9.5095e+07,1.7362e+07,3.2236e+07,1.5789e+07
3.5844e+05,1.4772e+07,9.387e+06,3.0441e+07,1.1621e+07,1.9002e+07,1.0888e+07
4346,1.6075e+06,4.6933e+06,5.1545e+06,4.7312e+06,4.96e+06,4.8597e+06
16879,2.3237e+06,4.8368e+06,7.7781e+06,5.0494e+06,5.5298e+06,4.9689e+06
4.7271e+05,2.3445e+07,1.1548e+07,2.6635e+07,1.2752e+07,2.0884e+07,1.2928e+07
1.6911e+06,9.9512e+07,4.0051e+07,1.4439e+08,4.5842e+07,8.9062e+07,4.6504e+07
1.1679e+06,4.0276e+07,2.14e+07,7.979e+07,2.5039e+07,5.0091e+07,2.4535e+07
5.763e+05,2.7045e+07,1.2029e+07,6.9784e+07,1.5127e+07,2.5951e+07,1.4678e+07
6.615e+06,3.6902e+08,9.2498e+07,4.9885e+08,1.1088e+08,2.2017e+08,1.1363e+08
5.2259e+05,2.0363e+07,1.1957e+07,7.7299e+07,1.5388e+07,2.7017e+07,1.3656e+07
16971,2.3822e+06,4.8806e+06,6.301e+06,5.0659e+06,5.7111e+06,5.0485e+06
1.2031e+06,5.0107e+07,2.0691e+07,4.9862e+07,2.4413e+07,4.4088e+07,2.3578e+07
2.7355e+06,1.0266e+08,4.0989e+07,2.6449e+08,5.7594e+07,1.0249e+08,4.9829e+07
9.2558e+05,4.6127e+07,1.9608e+07,8.3416e+07,2.3159e+07,4.491e+07,2.391e+07
5.9012e+05,3.4011e+07,1.327e+07,1.0237e+08,1.7525e+07,3.2571e+07,1.5387e+07
2.4875e+07,1.041e+09,3.2409e+08,3.1272e+09,4.5808e+08,9.6854e+08,4.2366e+08
1.1255e+06,4.4878e+07,2.6359e+07,1.0137e+08,3.2683e+07,5.1818e+07,3.1181e+07
4.7302e+05,3.4653e+07,1.1332e+07,7.948e+07,1.4405e+07,2.7149e+07,1.3672e+07
1.5278e+05,1.0786e+07,6.9279e+06,1.9765e+07,7.5035e+06,1.1631e+07,7.3262e+06
2.6627e+05,1.4555e+07,8.2034e+06,4.2421e+07,9.9096e+06,1.753e+07,9.197e+06
4.116e+05,1.5557e+07,9.7675e+06,2.015e+07,1.1126e+07,1.7499e+07,1.1299e+07
70804,4.1136e+06,5.6618e+06,1.0598e+07,5.8884e+06,7.4844e+06,7.1406e+06
5.9465e+05,4.025e+07,1.3192e+07,9.8004e+07,1.7031e+07,3.2308e+07,1.5467e+07
93648,1.1032e+07,7.2627e+06,1.5154e+07,7.7114e+06,1.1593e+07,7.838e+06
3.9942e+05,2.5633e+07,1.2706e+07,4.9901e+07,1.4205e+07,3.0422e+07,1.4194e+07
93648,1.1032e+07,7.2627e+06,1.5154e+07,7.7114e+06,1.1593e+07,7.838e+06
1.1342e+06,3.9278e+07,2.0598e+07,7.5102e+07,2.4253e+07,4.3579e+07,2.3947e+07
24659,3.8217e+06,5.0105e+06,6.5163e+06,5.21e+06,5.6938e+06,5.1507e+06
5.9295e+05,6.6843e+07,3.0452e+07,9.5776e+07,3.2279e+07,7.0887e+07,3.1486e+07
1.8154e+06,1.0372e+08,2.8796e+07,2.0997e+08,4.6636e+07,8.4122e+07,3.5127e+07
1.1247e+05,5.9443e+06,6.0917e+06,1.6778e+07,6.9727e+06,8.9348e+06,6.8172e+06
2.7498e+05,1.1323e+07,8.5195e+06,2.7416e+07,9.7764e+06,1.5316e+07,9.547e+06
1.8154e+06,7.3602e+07,2.8704e+07,2.5875e+08,3.96e+07,8.4087e+07,3.6317e+07
98244,5.9973e+06,5.9862e+06,1.5683e+07,6.6645e+06,9.4872e+06,6.8043e+06
95880,5.7655e+06,6.2779e+06,1.2191e+07,6.5761e+06,9.1468e+06,6.6166e+06
210,2.2796e+07,1.328e+07,2.695e+07,1.4595e+07,2.6941e+07,1.6227e+07
99169,1.2023e+07,6.1027e+06,1.0501e+07,6.2545e+06,8.1426e+06,6.4243e+06
49007,5.1767e+06,8.5199e+06,1.4544e+07,7.2735e+06,1.5784e+07,6.496e+06
2.9057e+05,1.2996e+07,8.7281e+06,6.7679e+07,1.0654e+07,1.8705e+07,1.0334e+07
5.759e+05,2.6202e+07,1.3046e+07,1.1455e+08,1.6849e+07,3.675e+07,1.4971e+07
23955,2.5068e+06,4.9706e+06,7.4087e+06,5.2817e+06,6.0086e+06,5.1997e+06
24171,2.5283e+06,4.9835e+06,5.7843e+06,5.1536e+06,5.7274e+06,5.0663e+06
3.6511e+05,1.4355e+07,9.5987e+06,2.0634e+07,1.0655e+07,1.8614e+07,1.0591e+07
5.637e+06,2.2635e+08,8.1428e+07,5.3596e+08,1.0419e+08,2.2589e+08,1.0097e+08
3.7788e+06,1.8832e+08,6.186e+07,5.7132e+08,8.4184e+07,1.8698e+08,7.255e+07
2.6221e+05,4.4162e+07,1.4812e+07,5.4763e+07,1.5554e+07,4.9812e+07,1.5248e+07
1.0937e+06,4.506e+07,2.0377e+07,1.7585e+08,2.9387e+07,8.4931e+07,2.3645e+07
3.0819e+06,1.5169e+08,5.8786e+07,2.9161e+08,7.1977e+07,1.3215e+08,7.1003e+07
5.1255e+05,2.2673e+07,1.2954e+07,9.6928e+07,1.7333e+07,3.0366e+07,1.5141e+07
5.8906e+05,3.1257e+07,1.3558e+07,9.8488e+07,1.6955e+07,3.1899e+07,1.5496e+07
1.0937e+06,4.2078e+07,1.9396e+07,1.9874e+08,2.8918e+07,5.0904e+07,2.351e+07
95880,5.0105e+06,6.1471e+06,1.783e+07,6.7692e+06,9.1097e+06,6.5886e+06
5.8795e+05,2.4203e+07,1.2878e+07,1.0686e+08,1.6611e+07,2.9478e+07,1.5304e+07
1.0882e+06,3.6668e+07,1.9947e+07,5.6189e+07,2.2965e+07,4.0415e+07,2.2604e+07
2.9565e+05,1.1884e+07,9.2716e+06,3.0364e+07,1.0227e+07,1.6348e+07,1.0333e+07
1.9413e+05,9.2457e+06,7.4353e+06,2.7105e+07,8.7621e+06,1.3383e+07,8.2579e+06
3.6983e+05,1.3138e+07,9.5175e+06,1.974e+07,1.0582e+07,1.7328e+07,1.0661e+07
2.8269e+06,1.3141e+08,4.8896e+07,3.0268e+08,6.1883e+07,1.2122e+08,5.851e+07
7.2284e+05,4.5975e+07,1.8744e+07,1.0168e+08,2.2285e+07,4.1821e+07,2.1942e+07
98192,5.8025e+06,6.0594e+06,1.7135e+07,6.7952e+06,9.461e+06,6.6983e+06
1.1679e+06,4.2773e+07,2.1659e+07,8.6867e+07,2.525e+07,4.8177e+07,2.7313e+07
1.1954e+06,4.0684e+07,2.1655e+07,7.3203e+07,2.5259e+07,4.5613e+07,2.5607e+07
2.0761e+05,8.9593e+06,7.7395e+06,1.5966e+07,8.1162e+06,1.2793e+07,8.2627e+06
3.9929e+05,1.68e+07,1.0175e+07,2.292e+07,1.1278e+07,2.0528e+07,1.1368e+07
2.4243e+05,1.1377e+07,7.9612e+06,2.5614e+07,8.8756e+06,1.4065e+07,8.9747e+06
7498,2.6875e+06,4.6784e+06,5.3106e+06,4.8038e+06,5.1084e+06,4.7021e+06
301,3.3475e+06,5.0533e+06,6.7666e+06,5.0582e+06,6.8532e+06,5.141e+06
1.6441e+06,6.8735e+07,2.6013e+07,1.1842e+08,3.2088e+07,8.9969e+07,3.2702e+07
210,2.1764e+07,9.43e+06,2.6139e+07,9.4397e+06,2.6086e+07,9.7098e+06
25515,2.3249e+06,5.1735e+06,7.2659e+06,5.0976e+06,5.9314e+06,5.1711e+06
8.7235e+05,3.403e+07,1.6969e+07,8.5018e+07,2.2582e+07,4.363e+07,2.0134e+07
13127,3.4988e+06,4.8399e+06,5.8963e+06,4.7686e+06,5.3172e+06,4.9073e+06
55596,3.578e+06,5.4746e+06,1.206e+07,5.7901e+06,7.5129e+06,5.7753e+06
5.5638e+05,2.5391e+07,1.2753e+07,8.8956e+07,1.6493e+07,3.108e+07,1.4987e+07
3.0042e+05,2.8894e+07,1.2248e+07,5.3845e+07,1.3578e+07,3.258e+07,1.3433e+07
1.1387e+05,9.755e+06,5.9908e+06,9.0646e+06,6.5424e+06,8.4795e+06,6.6221e+06
1.8154e+06,7.3602e+07,2.8704e+07,2.5875e+08,3.96e+07,8.4087e+07,3.6317e+07
5.5638e+05,2.1509e+07,1.1519e+07,2.5999e+07,1.3524e+07,2.327e+07,1.344e+07
5.4365e+05,2.033e+07,1.2609e+07,3.134e+07,1.4177e+07,2.3557e+07,1.3998e+07
5646,1.6244e+06,4.7983e+06,5.2214e+06,4.8936e+06,5.0127e+06,4.7826e+06
3.7624e+06,1.606e+08,5.5748e+07,3.5164e+08,1.0532e+08,1.7833e+08,6.7379e+07
1.2172e+06,4.8559e+07,2.1165e+07,1.3523e+08,2.7966e+07,6.1277e+07,2.4886e+07
95880,5.7655e+06,6.2779e+06,1.2191e+07,6.5761e+06,9.1468e+06,6.6166e+06
12275,1.905e+06,4.8075e+06,6.0532e+06,5.0657e+06,5.4826e+06,4.9372e+06
3.7179e+06,1.8015e+08,5.5023e+07,5.6997e+08,7.7073e+07,1.8049e+08,7.2444e+07
38840,3.0787e+06,4.0261e+06,9.7365e+06,4.1543e+06,6.3558e+06,4.3053e+06
84040,7.0454e+06,6.9985e+06,1.4497e+07,7.2391e+06,1.0429e+07,8.0012e+06
1.3013e+06,5.1187e+07,2.3765e+07,1.103e+08,2.8206e+07,5.5931e+07,2.8331e+07
33528,3.2937e+06,5.3741e+06,6.1346e+06,5.529e+06,5.9231e+06,5.5443e+06
1.1296e+06,4.8967e+07,1.9942e+07,5.5173e+07,2.8116e+07,4.9063e+07,2.5865e+07
73471,3.7455e+06,5.4467e+06,1.2413e+07,6.0303e+06,7.5265e+06,6.073e+06
3.8248e+06,1.8943e+08,5.9061e+07,5.851e+08,8.347e+07,1.8514e+08,7.6201e+07
1.0934e+06,4.217e+07,1.9403e+07,1.9079e+08,2.8617e+07,5.3708e+07,2.4113e+07
5.6762e+05,2.548e+07,1.2608e+07,9.5588e+07,1.6436e+07,3.2388e+07,1.4884e+07
1.2122e+06,5.7555e+07,2.1665e+07,1.7016e+08,2.7582e+07,6.0398e+07,2.4824e+07
4.7302e+05,1.9984e+07,1.1193e+07,5.1816e+07,1.3767e+07,2.6465e+07,1.304e+07
15071,2.8206e+06,1.1325e+07,6.1541e+06,6.4234e+06,5.5799e+06,1.5443e+07
70804,4.0771e+06,5.5952e+06,9.7098e+06,5.7303e+06,7.3191e+06,5.9708e+06
1.6342e+06,7.0174e+07,2.5768e+07,7.9693e+07,3.1713e+07,7.154e+07,3.2006e+07
19831,3.8119e+06,6.3528e+06,6.0139e+06,5.6631e+06,5.4439e+06,5.8761e+06
24079,2.4846e+06,4.9912e+06,6.5773e+06,5.1446e+06,5.6518e+06,5.2262e+06
63988,3.7771e+06,5.438e+06,7.1568e+06,5.7874e+06,7.1837e+06,5.9964e+06
9.7932e+05,5.4419e+07,1.9022e+07,4.8525e+07,2.3006e+07,4.0447e+07,2.2861e+07
32471,4.1228e+06,6.5716e+06,7.2481e+06,6.1151e+06,6.3706e+06,6.4344e+06
94656,4.9542e+06,5.8201e+06,1.231e+07,6.41e+06,8.2993e+06,6.6351e+06
1.8537e+05,8.2717e+06,6.913e+06,1.1253e+07,1.133e+07,1.0411e+07,1.2725e+07
5.6295e+05,2.3067e+07,1.2569e+07,1.0197e+08,1.6117e+07,2.8562e+07,1.5009e+07
1.086e+06,1.1163e+08,3.9424e+07,1.2877e+08,4.3639e+07,9.7271e+07,4.2588e+07
99169,1.0946e+07,6.3474e+06,1.1992e+07,6.4309e+06,8.8026e+06,6.7372e+06
16879,2.3237e+06,4.8368e+06,7.7781e+06,5.0494e+06,5.5298e+06,4.9689e+06
98192,5.0586e+06,5.8798e+06,1.238e+07,6.3861e+06,8.2474e+06,6.71e+06
53296,3.3992e+06,5.4025e+06,9.2682e+06,5.6932e+06,6.8545e+06,5.736e+06
6.9712e+05,2.8948e+07,1.5386e+07,7.1453e+07,1.929e+07,3.4409e+07,1.8331e+07
84900,5.1205e+06,5.9838e+06,1.8784e+07,6.3418e+06,1.4354e+07,6.4478e+06
1.2283e+06,4.706e+07,3.5449e+07,2.0315e+08,3.1424e+07,5.9105e+07,3.1583e+07
1.0725e+06,4.1564e+07,1.8614e+07,5.8278e+07,2.2022e+07,4.5084e+07,2.6031e+07
1.2563e+06,6.0745e+07,2.194e+07,1.3597e+08,2.8857e+07,6.2689e+07,2.6258e+07
1.1342e+06,3.7439e+07,1.9823e+07,5.302e+07,2.3401e+07,4.1302e+07,2.2653e+07
4.8305e+05,1.9858e+07,1.1823e+07,8.7397e+07,1.4447e+07,2.5337e+07,1.3577e+07
2779,3.7832e+06,5.0115e+06,7.5519e+06,5.0314e+06,7.4085e+06,5.2241e+06
